Data,Lancamentos_Reais,Previsao_IA,Previsao_Minima,Previsao_Maxima
2000-06-01,4.0,4.700791775058833,1.6550840605454935,7.919124008796983
2000-07-01,5.0,4.530218508308738,1.2444212811518247,7.690810004884926
2000-08-01,3.0,4.409268607325566,0.9432353585328562,7.617011990700079
2000-09-01,6.0,4.13944708879414,0.8822739860398674,7.450075835212987
2000-10-01,7.0,4.879747354099269,1.3701152674816215,8.093625515957603
2000-11-01,6.0,3.4558536924704,0.26066885922676264,6.610076210055971
2000-12-01,5.0,4.996033449196724,1.7245943698802573,8.335069469983706
2001-01-01,4.0,4.825853240445345,1.6072135233663751,8.178881282569874
2001-02-01,4.0,4.150549101462314,0.798327240582769,7.177206556772682
2001-03-01,3.0,4.228037341333639,1.1240722613162504,7.238476184276182
2001-04-01,3.0,4.092671371679369,0.8468161279003524,7.210374903253436
2001-05-01,1.0,3.5226608482657396,0.2502761279497109,6.781261185945837
2001-06-01,4.0,4.598169358710844,1.5095754623952669,7.701274558089655
2001-07-01,4.0,4.155404974553185,0.9921149080787987,7.3607690169437126
2001-08-01,5.0,4.176287363955112,1.003815905381677,7.611584742033891
2001-09-01,4.0,4.106462164014853,0.833428281142904,7.131056826985814
2001-10-01,5.0,4.59328080851232,1.280638801216776,7.765839253568107
2001-11-01,1.0,3.511210099408899,0.26562682830307355,6.584329855027285
2001-12-01,5.0,5.1972156593847245,2.33227971168732,8.403641793114732
2002-01-01,5.0,4.664040371076968,1.565240477926283,7.740238242841422
2002-02-01,5.0,3.7082394046074993,0.4741670909262482,6.678687695352527
2002-03-01,6.0,3.8627086620947058,0.6337663928216901,7.114120609596138
2002-04-01,3.0,4.3924408159719,1.2548271654125138,7.578045982097319
2002-05-01,3.0,3.617573214236079,0.5553867245824732,6.9109987567393505
2002-06-01,5.0,4.49112572953078,1.2521292764474063,7.562225638686437
2002-07-01,4.0,3.783521902411189,0.6022880280875409,7.262626487734613
2002-08-01,2.0,3.954356707240982,0.6876828848511404,7.068266653667134
2002-09-01,5.0,4.083584726398502,0.7398252491139957,7.137415013505139
2002-10-01,2.0,4.319599260134851,1.0342698839140527,7.508535297236497
2002-11-01,3.0,3.58322564730182,0.33843491590575103,6.718873693351851
2002-12-01,6.0,5.403426942022829,2.1618040426590084,8.513642458041478
2003-01-01,8.0,4.502375512583894,1.2750556890632916,7.660499904698947
2003-02-01,1.0,3.272793770895481,0.27942980734354894,6.522226391672571
2003-03-01,3.0,3.5197775126160558,0.25258468284270585,6.85200826506407
2003-04-01,5.0,4.709521608463313,1.5246831374005483,7.905440839270313
2003-05-01,4.0,3.7146134258117387,0.5707810401326219,6.794195230227808
2003-06-01,8.0,4.381699460389136,1.1568709614943042,7.360284736724058
2003-07-01,2.0,3.4150199277586384,0.2395288932372107,6.727076723095867
2003-08-01,4.0,3.7417479841050914,0.5190594664281757,6.9334074895949245
2003-09-01,3.0,4.066843691288048,1.0238939127929334,7.3120066888055515
2003-10-01,6.0,4.052882395107269,0.8735806122133375,7.4111250004734535
2003-11-01,3.0,3.6636700510162417,0.237915244649265,6.877355356851237
2003-12-01,5.0,5.604343393644315,2.5378287834310913,8.939049427519569
2004-01-01,2.0,4.329008457889627,1.1053458457146974,7.597085704025303
2004-02-01,3.0,2.8405655366327003,-0.35315721705847697,5.932697810708233
2004-03-01,3.0,4.169496207323713,1.2714899211526618,7.361106304851947
2004-04-01,4.0,3.374499325430592,0.26767973530459976,6.539757041750996
2004-05-01,3.0,3.0035667548969753,-0.07161898556854981,6.076458780951853
2004-06-01,4.0,4.285987388566596,1.1000194061199964,7.596054480992983
2004-07-01,4.0,4.122958390451419,1.0031535923981214,7.237009816554913
2004-08-01,3.0,4.009804233718796,1.0347614729038683,7.453682898113204
2004-09-01,4.0,3.7477784594406054,0.39859267108597585,7.301600818146932
2004-10-01,1.0,4.495622993380437,1.232088009377845,7.820958199201234
2004-11-01,5.0,3.079525076005285,-0.2144330228279093,6.214420865198626
2004-12-01,4.0,4.627249101362359,1.1998566292736845,7.584095684987768
2005-01-01,2.0,4.464864636865219,1.4542647346819564,7.668039361477148
2005-02-01,3.0,3.797356242135639,0.516445540064657,6.855718653835205
2005-03-01,2.0,3.881885799397505,0.4758693384095451,7.052147137358118
2005-04-01,5.0,3.7543155739958283,0.7927344546245201,6.899154966138111
2005-05-01,2.0,3.1918493192185275,0.09168939321514544,6.295344212650636
2005-06-01,3.0,4.2751535739158015,1.0588203359325192,7.274910328138305
2005-07-01,3.0,3.8399334583903157,0.7693242242003082,7.159816980179573
2005-08-01,6.0,3.86861159204571,0.7959770641457269,7.016941127943408
2005-09-01,2.0,3.806582136360615,0.7670192841903123,7.152564493438928
2005-10-01,5.0,4.300945049491326,1.121895537167097,7.355552998777983
2005-11-01,2.0,3.22667008463998,0.000326661627452496,6.558149931556789
2005-12-01,2.0,4.920219913249011,1.8478590587108648,8.067712405493117
2006-01-01,2.0,4.394840369194487,1.057989597047445,7.6674354303091885
2006-02-01,3.0,3.4564659948871324,0.34847508486266154,6.688632066881471
2006-03-01,3.0,3.6266754001288932,0.292834415234182,6.680541230726771
2006-04-01,6.0,4.173834146169947,1.0057485842349052,7.16735841655695
2006-05-01,3.0,3.4158309884589126,0.03114638168081426,6.517231758014804
2006-06-01,4.0,4.306810095912693,1.0771097645510053,7.742554580921159
2006-07-01,6.0,3.616070712819299,0.36219660562627237,6.590742473269345
2006-08-01,2.0,3.8043321098110203,0.6712954774381207,6.836912467808296
2006-09-01,6.0,3.950986721128169,0.8560265167018047,7.176803172497891
2006-10-01,5.0,4.203865698889933,0.9504161290724624,7.419672696286849
2006-11-01,2.0,3.4849186782158887,0.21195439191889984,6.7685821447012815
2006-12-01,7.0,5.321984416967416,2.2962154156007215,8.672064749275783
2007-01-01,3.0,4.438359579687752,1.4429772017689146,7.685434501918946
2007-02-01,3.0,3.2262044301624226,0.2726689932941954,6.226007344481496
2007-03-01,3.0,3.488928319636341,0.4150750771139063,6.783609570677396
2007-04-01,6.0,4.69609900764754,1.345547080616272,7.9712394976473515
2007-05-01,4.0,3.71805526901967,0.48234715119206856,6.977251350888551
2007-06-01,6.0,4.402567895757826,1.1762074016006192,7.300889352137865
2007-07-01,2.0,3.452752807150997,0.24858128482199945,6.62713941140727
2007-08-01,3.0,3.796907455660898,0.8783948545287491,6.907336242023112
2007-09-01,6.0,4.1394297550032935,1.1328201059311047,7.546916161181863
2007-10-01,6.0,4.142332902847779,1.0033054320825998,7.4427338815610415
2007-11-01,4.0,3.7705471509169626,0.6475015714206064,6.756358370619367
2007-12-01,4.0,5.728084937573023,2.512567103345303,8.881210451037607
2008-01-01,3.0,4.470176593977165,1.293225264888075,7.528156973825696
2008-02-01,2.0,3.0043847558555368,-0.1719721703062174,6.268330103453196
2008-03-01,6.0,4.354505149476138,1.2750462216710594,7.635954095211443
2008-04-01,6.0,3.582159350720814,0.49966957910546445,6.815224028905137
2008-05-01,4.0,3.233147183217941,0.19294464418399093,6.280936053336563
2008-06-01,5.0,4.538218900018806,1.222748614012013,7.573966608129614
2008-07-01,3.0,4.397110304935799,1.3283616852515765,7.444944187622156
2008-08-01,3.0,4.30660723133881,1.2093831396866481,7.465212190521926
2008-09-01,5.0,4.06723254019534,0.8577716097645165,7.179542290177135
2008-10-01,6.0,4.836997477166912,1.5999085480858626,7.968296839088415
2008-11-01,3.0,3.4435506429258806,0.2616707023214924,6.47669036837667
2008-12-01,2.0,5.013195071315007,1.8926482649731604,8.134711828392707
2009-01-01,4.0,4.873461689952169,1.8216513539757115,7.925667915239981
2009-02-01,4.0,4.2286043783574145,1.0836373886202453,7.298168140613218
2009-03-01,4.0,4.333592978447107,0.9800369749063429,7.5900281102759495
2009-04-01,4.0,4.228673836182996,1.081038970902992,7.486174002482545
2009-05-01,4.0,3.6881279844368784,0.629894067578493,6.9700227106504125
2009-06-01,3.0,4.794083322266463,1.7938996792265147,7.858347058269844
2009-07-01,6.0,4.380783609772826,1.025068384297273,7.5728419271383896
2009-08-01,4.0,4.432112826562042,1.3553072089055507,7.583564938076525
2009-09-01,4.0,4.3927344540121425,1.1531715061436503,7.470402995880497
2009-10-01,5.0,4.909017770175023,1.7268919420660964,8.341959112512727
2009-11-01,5.0,3.857393888458606,0.4911210312822055,6.932556828984889
2009-12-01,3.0,5.572864120098798,2.345262746042611,8.60777401456208
2010-01-01,1.0,5.0701356591788365,1.8885330281796284,8.314639089725796
2010-02-01,3.0,4.143767491561529,0.8312813207341114,7.3066885560219035
2010-03-01,1.0,4.3248212125237835,1.0764376273671803,7.4692110092609605
2010-04-01,7.0,4.883986165252232,1.6595611383972622,8.141129874230588
2010-05-01,4.0,4.137601917241223,0.9664913367486503,7.582491078282146
2010-06-01,6.0,5.040587231385273,2.151820284518126,7.979969071448053
2010-07-01,1.0,4.361466757991799,1.315606917261011,7.633718627132921
2010-08-01,2.0,4.561734361670321,1.3984795637964444,7.856525232436916
2010-09-01,4.0,4.720395179677453,1.6803793698341094,7.840663124475524
2010-10-01,1.0,4.984893067137396,1.8384573829219968,8.190543461904113
2010-11-01,4.0,4.277952253155062,1.3257589479220324,7.407008111671398
2010-12-01,3.0,6.12663690160521,3.05285861394453,9.506875287989777
2011-01-01,4.0,5.255018271013556,2.277150724104824,8.479264485178831
2011-02-01,4.0,4.054869328176896,1.0614059341702058,7.404016568663422
2011-03-01,3.0,4.328437533372803,1.208594781885587,7.483187065396491
2011-04-01,3.0,5.54761442806928,2.347632585582377,9.027866033698237
2011-05-01,3.0,4.581189599141962,1.1543356102163005,7.602929361943519
2011-06-01,2.0,5.2777084325711465,1.8930834709400242,8.469421355980883
2011-07-01,4.0,4.339512253664989,1.1477069476945607,7.538888735566232
2011-08-01,3.0,4.695673108862609,1.4684576496805772,7.824164432413295
2011-09-01,7.0,5.050201614894154,1.860193885767641,8.363242703996995
2011-10-01,5.0,5.064723672437944,1.872131087990391,8.296636876739225
2011-11-01,2.0,4.704944127199582,1.5505257987133299,7.699791555824607
2011-12-01,2.0,6.674100823550419,3.7552134444778704,10.0362122827593
2012-01-01,5.0,5.42819868664512,2.2145779297968864,8.79927011398047
2012-02-01,2.0,3.962406848524202,0.8329646391613789,7.017788503508757
2012-03-01,1.0,5.3125272421463325,2.2149203937390327,8.495569916880179
2012-04-01,3.0,4.540181443386264,1.3218809071096504,7.862568995633221
2012-05-01,4.0,4.191169275884179,0.9040863998915545,7.396663734285907
2012-06-01,5.0,5.496240992687304,2.196079588595255,8.73635267804468
2012-07-01,3.0,5.355132397605179,2.3619713754861698,8.614768811333839
2012-08-01,3.0,5.264629324007335,2.1342141183181442,8.40141507760388
2012-09-01,3.0,5.02525463286339,2.0096261170439527,8.30640774262437
2012-10-01,3.0,5.795019569833208,2.6294905003316793,9.087807069130733
2012-11-01,1.0,4.401572735593964,1.1906981393100684,7.453405571761696
2012-12-01,5.0,5.971217163985273,2.928927760980537,9.285023210819999
2013-01-01,4.0,5.83148378262021,2.9034564580411755,9.056712142421208
2013-02-01,4.0,5.186626471024131,2.200349903613846,8.609278999654448
2013-03-01,2.0,5.291615071117205,2.2338825179770456,8.440765260474155
2013-04-01,1.0,5.1866959288493995,2.1791887684317315,8.526645818179908
2013-05-01,3.0,4.646150077103143,1.4089713627528284,7.913433523417173
2013-06-01,5.0,5.752105414936393,2.495785096639572,8.939878193444478
2013-07-01,4.0,5.338805702442691,2.391398273289637,8.504058979696916
2013-08-01,6.0,5.3901349192329615,2.0380437205588056,8.580108846337668
2013-09-01,7.0,5.3507565466796185,1.9666199024743674,8.494705280578218
2013-11-01,5.0,4.815415981126785,1.6082959078762096,8.086268550020145
2013-12-01,5.0,6.530886212766653,3.1789782637697668,9.75823036072196
2014-01-01,5.0,6.028157751846748,2.9610079070698565,9.150719073201026
2014-02-01,3.0,5.101789584226879,1.9451801796214354,8.079490873922921
2014-03-01,1.0,5.282843305190217,1.9808193905660556,8.751052471609944
2014-04-01,6.0,5.842008257918786,2.663257890178809,8.947153482230497
2014-05-01,5.0,5.09562400990865,1.6422164672740494,8.207985567170459
2014-06-01,2.0,5.998609324051983,2.8074024961037787,9.208015454046457
2014-07-01,8.0,5.319488850657329,2.0307437356747107,8.48487163054393
2014-08-01,4.0,5.519756454337647,2.3924642169314514,8.592979067184102
2014-09-01,4.0,5.67841727234532,2.477970440941038,9.004414128539576
2014-10-01,5.0,5.942915159806333,2.538576798606581,9.293745173543856
2014-11-01,2.0,5.235974345822955,2.0011244348210955,8.175683130254615
2014-12-01,8.0,7.084658994271159,3.7896836309359467,10.307601255429564
2015-01-01,9.0,6.213040363681746,2.743496595124696,9.370916799083693
2015-02-01,3.0,5.012891420842811,1.8726893405309033,8.520596470136207
2015-03-01,8.0,5.286459626039034,2.1766055665761543,8.236171024205786
2015-04-01,3.0,6.505636520738999,3.4798149394829365,9.71332268490908
2015-05-01,2.0,5.539211691810703,2.522843365096443,8.59105414716719
2015-06-01,2.0,6.235730525238314,2.9960897953432992,9.414552787190004
2015-07-01,4.0,5.297534346331712,2.256975910447457,8.594489776287842
2015-08-01,3.0,5.653695201529748,2.5697257616679314,8.657401460119399
2015-09-01,6.0,6.008223707562529,2.6425329078500046,9.169368331545401
2015-10-01,3.0,6.022745765106947,2.7349234171869994,9.032601643196228
2015-11-01,2.0,5.662966219864609,2.3471331273315332,9.119919757598604
2015-12-01,7.0,7.63212291622066,4.476039749909443,10.782758843638765
2016-01-01,7.0,6.386220779312929,3.4006000064403907,9.892609904224122
2016-02-01,7.0,4.920428941190852,1.78707386257172,8.122360124363121
2016-03-01,10.0,6.270549334813115,3.1163082590625506,9.340727384621934
2016-04-01,5.0,5.498203536056799,2.1507151859659137,8.550958329228257
2016-05-01,6.0,5.149191368552524,2.1531288153405344,8.291404767892447
2016-06-01,11.0,6.454263085356134,2.9895313916308517,9.525907035333441
2016-07-01,4.0,6.313154490272266,3.0716248475928163,9.7577747874465
2016-08-01,7.0,6.222651416674431,2.9700035983329354,9.57571964125515
2016-09-01,7.0,5.983276725530502,2.842691661936659,9.087450728917918
2016-10-01,5.0,6.75304166250228,3.605938115887094,10.003996140954994
2016-11-01,9.0,5.359594828262857,2.338508843769432,8.544863240968338
2016-12-01,12.0,6.929239256652082,3.8315753715339085,10.079394147595165
2017-01-01,9.0,6.789505875289237,3.5421213293041167,9.91538702070828
2017-02-01,4.0,6.144648563695137,3.126892600640237,9.573506913996308
2017-03-01,7.0,6.24963716378497,3.168742128249298,9.469954640435837
2017-04-01,4.0,6.144718021519613,2.9344919995095395,9.324487683412775
2017-05-01,7.0,5.604172169773651,2.3102023599128003,8.713391342767679
2017-06-01,13.0,6.7101275076046045,3.4366466113596603,9.885454361309261
2017-07-01,4.0,6.296827795109093,2.881399240060969,9.627379700298366
2017-08-01,10.0,6.348157011899971,2.940598271594361,9.55983764294736
2017-09-01,6.0,6.308778639347759,3.0001708431137106,9.509739406290723
2017-10-01,9.0,6.825061955510339,3.4175754459852303,9.942176096080908
2017-11-01,8.0,5.773438073793034,2.440682658747543,9.017646648389976
2017-12-01,11.0,7.488908305436386,4.308455961770046,10.58102377861598
2018-01-01,13.0,6.986179844515834,3.6109791868039443,10.177099190935104
2018-02-01,8.0,6.059811676896768,2.953640420394592,9.274916547986273
2018-03-01,10.0,6.240865397858212,2.9382347765970436,9.420016641595653
2018-04-01,10.0,6.800030350588545,3.8013330058094765,9.908448969923997
2018-05-01,7.0,6.0536461025782025,2.7383530431576584,9.299834946436416
2018-06-01,8.0,6.956631416720342,3.8826015470357516,10.10425320453004
2018-07-01,9.0,6.277510943325425,2.9238080106211575,9.560784384116248
2018-08-01,5.0,6.477778547005565,3.444114337459161,9.580100590982646
2018-09-01,8.0,6.636439365013938,3.10603453952107,9.828011593609927
2018-10-01,11.0,6.900937252473627,3.777049478571543,10.112930831237673
2018-11-01,13.0,6.193996438491016,3.0917726384783055,9.514267526343147
2018-12-01,15.0,8.042681086940691,4.685896835818443,11.357332517401726
2019-01-01,10.0,7.171062456349666,3.982807916760932,10.272002036098996
2019-02-01,4.0,5.970913513514663,2.565104570829466,9.004401141140844
2019-03-01,9.0,6.244481718709163,3.1676759088601805,9.49620832803148
2019-04-01,7.0,7.46365861340805,3.9396627390678414,10.433775370434368
2019-05-01,9.0,6.497233784478141,3.097407261294877,9.557115891233872
2019-06-01,7.0,7.1937526179067355,4.080404061281467,10.53740114831386
2019-07-01,11.0,6.255556439001164,3.189172616044195,9.418543667747116
2019-08-01,11.0,6.611717294197501,3.5589545149713198,9.787511758317914
2019-09-01,7.0,6.966245800230906,3.790290720629144,9.925552692019451
2019-10-01,6.0,6.980767857773948,3.8938576952255155,10.140186454334222
2019-11-01,12.0,6.620988312534346,3.3364645943213422,10.013890080376756
2019-12-01,16.0,8.590145008889442,5.334522633459874,11.666303058310705
2020-01-01,8.0,7.344242871982034,4.180490865950816,10.443060267575623
2020-02-01,9.0,5.87845103386022,2.6336742402387503,9.437285564071669
2020-03-01,8.0,7.22857142747898,4.105450506771706,10.485561545854317
2020-04-01,5.0,6.456225628725478,3.2318456735697283,9.646505626668375
2020-05-01,9.0,6.107213461222045,2.9779898870895547,9.294431277207151
2020-06-01,7.0,7.41228517802442,4.1811358930308975,10.433792297948491
2020-07-01,14.0,7.271176582938326,3.9031938247996307,10.32305379421978
2020-08-01,3.0,7.180673509344425,3.74817045838602,10.506732977770527
2020-09-01,,6.94129881819993,3.6409642916287837,9.899216597008376
2020-10-01,,7.711063755169745,4.667569198936629,10.918616440614837
2020-11-01,,6.317616920933311,2.944528222901053,9.427421206898627
2020-12-01,,7.8872613493222925,4.634634246323369,11.089378472082963
2021-01-01,,7.7475279679565965,4.579951554109178,11.0804895476941
2021-02-01,,7.102670656360541,3.8671788226113204,10.150408218983126
2021-03-01,,7.207659256453193,4.004656964373404,10.293710420086034
2021-04-01,,7.102740114185351,3.912020703957648,10.531430305463017
2021-05-01,,6.562194262440249,3.3824317912598727,9.690338445028058
2021-06-01,,7.668149600271466,4.498080198983494,10.85704119565364
2021-07-01,,7.254849887780146,4.1231719614918445,10.771188170117355
2021-08-01,,7.3061791045667634,4.166999615841443,10.478575908208665
2021-09-01,,7.266800732016258,4.176484063539367,10.512428744071801
2021-10-01,,7.783084048178592,4.456690923469767,10.992822264394869
2021-11-01,,6.731460166462502,3.5031714368553386,10.027478623686061
2021-12-01,,8.446930398105563,5.2557542267611606,11.733973602227374
2022-01-01,,7.944201937183659,4.733633532928176,10.7060220757342
2022-02-01,,7.017833769566545,3.7534583458014077,10.161978564841007
2022-03-01,,7.198887490527192,3.980284389327469,10.374011685270274
2022-04-01,,7.7580524432564175,4.7034536093870605,11.053656215843843
2022-05-01,,7.011668195245195,3.855306093913182,10.316028852286095
2022-06-01,,7.914653509389359,4.835277342866655,11.02478595409232
2022-07-01,,7.235533035994133,3.8175821163414265,10.3422789502825
2022-08-01,,7.435800639676164,4.566256261911448,10.731239389475245
2022-09-01,,7.594461457681474,4.393157323219284,10.744093480064162
2022-10-01,,7.858959345143388,4.678769977065132,11.040242526785137
2022-11-01,,7.15201853115857,3.8967978691170253,10.333595683616979
2022-12-01,,9.000703179607719,5.763668000127515,12.334808670075711
2023-01-01,,8.129084549017112,5.012911350762808,11.115408775127344
2023-02-01,,6.928935606179247,3.6077036631646173,10.29686258702277
2023-03-01,,7.202503811376792,3.9371255458668024,10.512837740977364
2023-04-01,,8.421680706075097,5.090828591063124,11.637844049902037
2023-05-01,,7.4552558771460316,4.400655310103387,10.725347444421638
2023-06-01,,8.15177471057429,4.830041971823664,11.280938904511817
2023-07-01,,7.213578531668262,3.922094072470813,10.331198351380552
2023-08-01,,7.569739386867484,4.315686902469085,10.665630357673601
2023-09-01,,7.9242678928982055,4.760305132455286,10.664251638959096
2023-10-01,,7.93878995044307,4.649708955916646,11.184529381583959
2023-11-01,,7.579010405201126,4.453244547248227,10.782586035149489
2023-12-01,,9.548167101555784,6.64680664784992,13.025282397864766
2024-01-01,,8.302264964651396,5.26806558072365,11.822922135101983
2024-02-01,,6.836473126526689,3.49578985179629,9.915679295681883
2024-03-01,,8.18659352015019,4.9923916920796145,11.542705245431316
2024-04-01,,7.41424772139231,4.097086960588033,10.502941910439304
2024-05-01,,7.065235553887753,3.9808011215274477,10.248157380745308
2024-06-01,,8.370307270692917,5.2802471994707165,11.641415248332281
2024-07-01,,8.229198675609394,5.267295047362676,11.526405979477074
2024-08-01,,8.13869560201092,5.070553232788667,11.264797221067623
2024-09-01,,7.899320910866959,4.8598428824531945,11.307968190479825
2024-10-01,,8.669085847840357,5.525256920636396,11.861952926441088
2024-11-01,,7.275639013597486,4.021520444895276,10.48137374462927
2024-12-01,,8.845283441987792,5.428450401802236,12.15527433630183
2025-01-01,,8.70555006062526,5.330047378901037,11.872388384182297
2025-02-01,,8.060692749029101,5.022189999443502,11.14382290364541
2025-03-01,,8.165681349120186,4.890535780332158,11.503476856132995
2025-04-01,,8.060762206853532,5.046528627522716,11.256694485048111
2025-05-01,,7.520216355109035,4.459177622567633,10.66995927925975
2025-06-01,,8.626171692940105,5.627522523741009,11.915375518211611
2025-07-01,,8.21287198044621,4.804526357806021,11.269826590169506
2025-08-01,,8.264201197237984,5.040925161402646,11.390246904934385
2025-09-01,,8.22482282468519,5.104410839960034,11.444056679177972
2025-10-01,,8.741106140847885,5.264150363906104,11.936268334680793
2025-11-01,,7.6894822591294245,4.537758038000593,10.782662257443612
2025-12-01,,9.404952490772718,6.071013447359384,12.735435528896646
2026-01-01,,8.90222402985154,5.851850177105931,12.064078864619004
2026-02-01,,7.975855862232811,4.594581746892714,11.203108105570806
2026-03-01,,8.156909583194787,4.969607094274494,11.320262656939533
2026-04-01,,8.716074535924644,5.2657778934915696,11.663090122551184
2026-05-01,,7.969690287914651,4.667598452221579,10.848631926921849
2026-06-01,,8.87267560205612,5.677190439589166,12.162341559263739
2026-07-01,,8.193555128662105,4.922144050686604,11.464916541655947
2026-08-01,,8.3938227323408,5.146265855123982,11.35131405985349
2026-09-01,,8.552483550349816,5.204288734274942,11.877046999844978
2026-10-01,,8.816981437810652,5.4409999682904,11.903328510635419
2026-11-01,,8.110040623826869,5.118822944752628,11.172692922915068
2026-12-01,,9.958725272277185,6.686192704457726,13.213170452099016
2027-01-01,,9.087106641686379,5.718665050431175,12.054697105429959
2027-02-01,,7.886957698852735,4.508856298745572,10.963551634783139
2027-03-01,,8.160525904042496,4.713044710269526,11.215413753523354
2027-04-01,,9.379702798743683,6.159491867917889,12.616676385981979
2027-05-01,,8.413277969814468,5.289418983991912,11.829976538333275
2027-06-01,,9.109796803243839,6.092236439256271,12.164436194788596
2027-07-01,,8.171600624336337,5.115306192408785,11.254554380498794
2027-08-01,,8.527761479532128,5.353529920188348,11.487113097417
2027-09-01,,8.882289985566493,5.684675789699897,11.96573483106562
2027-10-01,,8.896812043112176,5.652645271746981,11.964390513167444
2027-11-01,,8.537032497871074,5.163300167628253,11.998537918331456
2027-12-01,,10.506189194226154,7.334747318760005,13.97168879267968
2028-01-01,,9.260287057318122,5.963424100342178,12.379174834789719
2028-02-01,,7.794495219195536,4.397975388336176,11.144377845921923
2028-03-01,,9.14461561281604,5.875651970975277,12.311408019516987
2028-04-01,,8.372269814061465,4.98453560536288,11.524135643212231
2028-05-01,,8.023257646557994,4.848520290501261,11.301565177951689
2028-06-01,,9.32832936336265,6.3008471745656704,12.646367759210104
2028-07-01,,9.187220768276811,5.842949552984318,12.490173711708044
2028-08-01,,9.096717694680054,5.980041233863082,12.395331680370461
2028-09-01,,8.857343003535497,5.448688734827719,12.055022423335714
2028-10-01,,9.627107940508093,5.982834908093061,13.014197868835392
2028-11-01,,8.233661106268968,5.026502683514887,11.452984665984602
2028-12-01,,9.803305534655905,6.531966260601402,13.256992565214716
2029-01-01,,9.663572153293666,6.614301838474994,12.790318994515173
2029-02-01,,9.018714841696308,5.966121748393741,12.156981470487354
2029-03-01,,9.123703441791662,6.080889527904752,12.560413389068652
2029-04-01,,9.018784299519869,5.68411752772962,12.011966806977624
2029-05-01,,8.47823844777924,5.4080688220813,11.849913774565463
2029-06-01,,9.584193785610132,6.387803917023731,12.900441150590835
2029-07-01,,9.170894073116171,5.89173749124448,12.286502952741515
2029-08-01,,9.222223289906216,5.862969712835851,12.705936802676751
2029-09-01,,9.182844917352202,5.754981008576398,12.289084654910118
2029-10-01,,9.699128233514589,6.2883389978950355,12.643540697557334
2029-11-01,,8.647504351798494,5.275960440517295,12.017385779884357
2029-12-01,,10.362974583436754,7.122298829275095,13.646763563750532
2030-01-01,,9.860246122519868,6.579339509295683,12.961245910471202
2030-02-01,,8.933877954898152,5.942917336905057,12.302941039531271
2030-03-01,,9.114931675862627,5.770614016771968,12.326604607787651
2030-04-01,,9.674096628595166,6.640427531522583,12.954431498834904
2030-05-01,,8.927712380580966,5.689451462163709,12.123737498047014
2030-06-01,,9.830697694726485,6.561720734010056,13.054877647352933
2030-07-01,,9.151577221328905,5.778673979698663,12.46167621363421
2030-08-01,,9.351844825012785,6.190508162511314,12.561753188947279
2030-09-01,,9.510505643018858,6.231541048327552,12.732209072260071
2030-10-01,,9.775003530480937,6.639090538890852,13.013229441294804
2030-11-01,,9.068062716495847,5.864271814904392,12.109164360347274
2030-12-01,,10.916747364945358,7.712357876987909,13.947914267341204
